candidate_id	callee_spelling	caller_frontier_id	declaration_header_identity	declaration_header_path	declaration_line	declaration_package_root	disposition
"MVDM-FIRST-REBASELINED-009255"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009256"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009256"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009256"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009256"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009256"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009257"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009257"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009257"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009257"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009257"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009258"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009258"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009258"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009258"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009258"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009260"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009260"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009260"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009260"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009260"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009261"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009261"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009261"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009261"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009261"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009263"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009263"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009263"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009263"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009263"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009264"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009264"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009264"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009264"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009264"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009265"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009265"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009265"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009265"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009265"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009266"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009266"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009266"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009266"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009266"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009268"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009268"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009268"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009268"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009268"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009269"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009269"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009269"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009269"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009269"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009273"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009273"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009273"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009273"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009273"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009274"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009274"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009274"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/vdmredir/vrdebug.h@1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b"	"base/mvdm/vdmredir/vrdebug.h"	"79"	"base/mvdm/vdmredir"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009274"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT-4.5:nt/private/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"nt/private/mvdm/softpc.new/host/inc/insignia.h"	"28"	"nt/private/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-009274"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000236"	"OpenNT:base/mvdm/softpc.new/host/inc/insignia.h@26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02"	"base/mvdm/softpc.new/host/inc/insignia.h"	"28"	"base/mvdm/softpc.new"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
